ProdTaken,Age,CityTier,DurationOfPitch,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,MonthlyIncome
0,-0.5733548963972488,1,0.02459016393442623,4,2,3,1,0,3,0.19507975183767073
1,-0.011739234733121834,1,0.02459016393442623,5,0,3,6,1,3,0.1787915395483118
0,-0.7980011610628996,1,0.23770491803278693,3,2,3,2,0,3,0.20245091013329514
0,-0.6856780287300742,1,0.06557377049180328,4,1,3,2,0,2,0.2348840066340425
0,0.21290702993252897,1,0.0,4,4,3,2,0,5,0.3406294150166875
1,0.21290702993252897,3,0.032786885245901634,3,2,3,5,1,4,0.19695325457114193
0,-0.4610317640644234,3,0.07377049180327869,4,2,3,4,0,3,0.19126108233174308
0,1.1114920885951323,1,0.04918032786885246,3,4,3,5,0,2,0.33067835131759454
0,0.6621995592638306,1,0.09016393442622951,4,2,3,2,0,3,0.19714777124838756
0,-1.1349705580613758,3,0.008196721311475405,3,2,4,1,1,2,0.2083273613300846
0,1.89775401492491,1,0.07377049180327869,3,2,3,4,0,4,0.19317553594463444
0,0.6621995592638306,1,0.06557377049180328,3,1,5,1,0,5,0.2455517107229878
0,-0.011739234733121834,1,0.07377049180327869,3,2,3,1,0,3,0.18117692827453472
0,0.3252301622653544,3,0.008196721311475405,5,2,3,3,1,3,0.21967075492946211
1,-0.9103242933957251,1,0.07377049180327869,5,0,5,2,1,3,0.16502180634329122
0,-0.011739234733121834,1,0.0819672131147541,4,0,3,1,0,2,0.21470546079977068
0,-0.7980011610628996,3,0.04918032786885246,4,2,3,2,0,2,0.20596244804357175
0,-1.1349705580613758,3,0.07377049180327869,3,2,4,2,0,2,0.206945269149655
0,-0.011739234733121834,1,0.04918032786885246,3,2,3,1,0,3,0.2083068858903745
0,0.10058389759970357,1,0.13114754098360654,4,1,3,1,1,5,0.2611642335019144
0,-0.6856780287300742,1,0.06557377049180328,3,1,3,2,1,4,0.21645611089498148
0,-0.9103242933957251,3,0.09016393442622951,4,2,4,2,1,5,0.2279735457318946
0,-0.23638549939877262,1,0.04918032786885246,3,1,4,1,0,3,0.22620242019697373
0,-1.5842630873926775,1,0.2213114754098361,3,0,3,2,0,2,0.17305841642949282
0,0.43755329459817977,1,0.05737704918032786,4,2,4,7,1,3,0.20508200413603883
0,1.1114920885951323,3,0.04098360655737705,3,2,3,4,0,4,0.17379553225905528
0,0.5498764269310051,1,0.19672131147540983,3,3,3,3,0,3,0.30704969389217635
0,-0.9103242933957251,3,0.07377049180327869,3,2,3,2,0,2,0.19092323757652696
0,0.5498764269310051,2,0.02459016393442623,3,0,3,1,1,4,0.17092897069964577
0,-0.5733548963972488,1,0.02459016393442623,3,0,4,2,0,4,0.16759147402690475
0,1.2238152209279576,3,0.24590163934426235,3,1,3,4,0,4,0.27134052703781814
0,-0.011739234733121834,1,0.05737704918032786,2,2,5,5,1,3,0.20448821638444686
0,-0.7980011610628996,3,0.07377049180327869,3,2,3,1,1,3,0.1918139192039149
0,-1.2472936903942013,3,0.008196721311475405,3,2,3,2,0,5,0.1975470423227339
0,0.5498764269310051,1,0.02459016393442623,4,2,3,4,0,2,0.21275005630745922
1,-1.8089093520583281,3,0.008196721311475405,4,0,4,2,1,5,0.1655848809353181
0,-0.12406236706594724,3,0.008196721311475405,3,2,3,5,0,2,0.2114396281660149
0,-0.12406236706594724,3,0.032786885245901634,4,1,3,5,0,2,0.24262372284444808
0,2.2347234119233863,1,0.008196721311475405,3,2,3,3,0,3,0.21248387559122833
0,0.3252301622653544,1,0.09016393442622951,2,0,3,4,1,3,0.1659841520096644
0,-1.8089093520583281,3,0.0819672131147541,3,0,3,2,0,4,0.17004852679211288
1,-0.4610317640644234,3,0.04918032786885246,3,0,3,2,1,2,0.17251581727717605
0,-0.011739234733121834,1,0.09016393442622951,3,0,5,7,0,2,0.17866868691005142
0,0.9991689562623067,1,0.06557377049180328,3,2,3,3,0,5,0.1971580089682426
1,0.43755329459817977,3,0.04098360655737705,3,2,4,2,0,3,0.23910194721431643
0,1.4484614855936084,1,0.09016393442622951,4,1,3,7,0,5,0.25078318556891005
1,0.3252301622653544,3,0.1885245901639344,4,2,3,3,1,3,0.20864473064559064
0,-0.6856780287300742,1,0.0819672131147541,4,0,4,1,1,3,0.17052969962529946
1,-1.8089093520583281,3,0.10655737704918032,2,0,4,2,0,5,0.17113372509674646
0,-0.9103242933957251,1,0.19672131147540983,3,0,3,1,0,3,0.165861299371404
0,-0.23638549939877262,1,0.0819672131147541,4,2,4,1,0,2,0.21028276582239605
0,-0.011739234733121834,1,0.008196721311475405,3,0,4,2,0,3,0.21470546079977068
0,-1.0226474257285505,3,0.0819672131147541,3,2,3,2,0,3,0.19710682036896743
0,1.336138353260783,1,0.06557377049180328,4,1,3,1,0,2,0.25558467618092096
0,1.5607846179264337,3,0.12295081967213116,4,2,3,5,0,3,0.1938614631749217
0,-0.12406236706594724,1,0.02459016393442623,3,0,3,5,0,5,0.1693625995618256
1,-0.34870863173159805,3,0.1639344262295082,2,2,3,1,1,2,0.19762894408157416
0,2.0100771472577352,1,0.02459016393442623,3,3,3,3,1,5,0.31387825303548395
0,-1.471939955059852,3,0.07377049180327869,3,2,3,2,1,2,0.21470546079977068
0,-0.7980011610628996,3,0.02459016393442623,3,0,4,2,0,3,0.16867667233153832
1,-1.2472936903942013,1,0.032786885245901634,3,0,5,1,0,3,0.17508548496078954
0,-1.6965862197255028,1,0.09836065573770493,3,0,4,2,0,2,0.16630152132517048
0,-0.12406236706594724,3,0.02459016393442623,4,1,3,2,0,2,0.22109379798931184
1,-0.7980011610628996,1,0.04098360655737705,3,0,3,19,1,4,0.16672126783922686
0,-0.011739234733121834,1,0.12295081967213116,3,0,5,2,0,4,0.17438932001064725
0,0.3252301622653544,3,0.02459016393442623,3,2,4,1,0,2,0.2018366469419931
0,0.5498764269310051,1,0.008196721311475405,3,0,5,4,0,3,0.16970044431704173
0,-0.011739234733121834,1,0.09016393442622951,3,2,4,3,1,5,0.21470546079977068
0,0.6621995592638306,1,0.10655737704918032,4,3,4,2,0,3,0.2900960298122402
0,-0.011739234733121834,1,0.02459016393442623,4,2,3,7,0,5,0.17862773603063126
0,1.89775401492491,1,0.04918032786885246,3,4,5,5,0,4,0.342001269477262
0,-0.34870863173159805,3,0.04098360655737705,3,2,3,1,0,2,0.21026229038268598
0,-0.6856780287300742,1,0.07377049180327869,3,2,5,2,0,2,0.21470546079977068
0,0.6621995592638306,1,0.18032786885245905,3,0,3,1,0,4,0.16644484940314094
0,0.6621995592638306,1,0.07377049180327869,3,2,3,5,1,2,0.18962304715493766
0,-1.3596168227270267,3,0.07377049180327869,4,2,3,2,1,2,0.18926472696001148
0,-0.011739234733121834,1,0.07377049180327869,3,2,3,4,1,3,0.21470546079977068
0,-0.6856780287300742,1,0.008196721311475405,4,0,5,2,0,4,0.1660353406089396
0,0.21290702993252897,1,0.008196721311475405,3,4,3,2,1,3,0.33986158602755995
0,2.1224002795905608,3,0.05737704918032786,2,3,5,1,0,3,0.27858883269518214
0,-0.7980011610628996,3,0.10655737704918032,3,2,3,1,0,2,0.2106615614570323
0,0.43755329459817977,3,0.008196721311475405,2,1,5,2,0,3,0.2292430229939188
0,-1.0226474257285505,1,0.07377049180327869,3,2,5,2,0,2,0.18999160506971888
1,-0.011739234733121834,1,0.032786885245901634,3,0,5,6,0,5,0.21470546079977068
0,1.673107750259259,1,0.032786885245901634,4,1,3,3,1,2,0.22491246749523947
0,0.8868458239294814,1,0.09016393442622951,3,0,3,4,0,5,0.17049898646573436
0,1.673107750259259,1,0.04098360655737705,3,3,3,3,0,5,0.3128135301705604
0,0.5498764269310051,1,0.07377049180327869,3,2,3,3,0,3,0.1899711296300088
0,-0.7980011610628996,1,0.02459016393442623,5,2,3,3,0,2,0.20568602960748583
0,2.5716928089218625,1,0.06557377049180328,3,4,5,6,0,5,0.34363930465406745
0,0.9991689562623067,1,0.07377049180327869,3,2,3,3,0,5,0.19257151047318743
0,0.5498764269310051,1,0.07377049180327869,4,2,3,1,0,3,0.1896332848747927
1,-1.471939955059852,3,0.008196721311475405,3,0,4,2,1,4,0.17610925694629292
1,-0.34870863173159805,3,0.05737704918032786,5,0,3,1,0,4,0.1673969573496591
0,0.10058389759970357,1,0.02459016393442623,3,0,3,2,1,5,0.1607526771637421
0,0.3252301622653544,3,0.02459016393442623,3,4,3,1,0,3,0.3280267818751408
0,-1.2472936903942013,1,0.19672131147540983,3,0,3,2,0,3,0.17287413747210223
0,-0.7980011610628996,1,0.032786885245901634,3,0,3,5,0,3,0.1647965765064805
0,-0.9103242933957251,1,0.032786885245901634,4,1,3,2,0,2,0.2655152644403038
1,-0.9103242933957251,1,0.21311475409836067,4,0,4,6,0,3,0.16939331272139072
1,-2.033555616723979,2,0.02459016393442623,4,0,3,2,0,3,0.1695775916787813
0,-0.7980011610628996,3,0.1885245901639344,3,1,5,1,0,2,0.2294477773910195
0,2.2347234119233863,3,0.24590163934426235,4,3,3,4,0,3,0.28786420688384284
0,1.4484614855936084,1,0.24590163934426235,4,3,3,1,0,5,0.31784025061938204
0,-0.7980011610628996,1,0.02459016393442623,3,0,3,1,0,4,0.1695775916787813
0,2.5716928089218625,3,0.23770491803278693,4,1,5,5,0,2,0.24842851000225233
0,1.1114920885951323,1,0.02459016393442623,3,2,3,6,0,2,0.19523331763549623
0,0.9991689562623067,1,0.02459016393442623,3,3,3,7,0,5,0.3261839923012347
0,-0.23638549939877262,1,0.1885245901639344,5,0,3,1,0,4,0.21470546079977068
0,-0.011739234733121834,1,0.07377049180327869,3,2,3,1,0,2,0.21470546079977068
0,-0.34870863173159805,1,0.02459016393442623,4,0,3,4,0,5,0.17166608652920823
0,0.9991689562623067,3,0.09016393442622951,4,1,3,3,1,2,0.23619443477548682
0,-0.6856780287300742,1,0.0819672131147541,3,1,4,2,0,3,0.2523393189868752
1,-0.4610317640644234,1,0.13114754098360654,3,1,3,1,1,5,0.2826634451974856
1,-0.011739234733121834,1,0.09016393442622951,5,0,3,1,0,5,0.1782182272364299
0,-0.7980011610628996,3,0.06557377049180328,3,0,4,1,0,2,0.1738671962980405
0,-0.23638549939877262,1,0.13934426229508196,3,1,3,5,1,2,0.22146235590409305
1,-0.6856780287300742,1,0.17213114754098363,3,1,3,4,0,3,0.2439034378263273
1,-0.34870863173159805,2,0.19672131147540983,3,1,5,1,1,3,0.24519339052806158
0,0.5498764269310051,1,0.04918032786885246,3,0,3,5,0,3,0.16475562562706034
0,-0.12406236706594724,3,0.09016393442622951,3,1,3,2,0,2,0.24550052212371262
1,-0.011739234733121834,1,0.04098360655737705,4,0,3,6,0,5,0.21470546079977068
0,-0.011739234733121834,3,0.02459016393442623,3,2,3,3,0,5,0.21470546079977068
0,2.0100771472577352,3,0.1557377049180328,3,3,4,4,0,2,0.3156800917299699
0,0.43755329459817977,3,0.09016393442622951,3,2,3,1,0,2,0.20710907266733555
0,-0.23638549939877262,3,0.07377049180327869,3,2,3,1,0,3,0.19161940252666926
0,0.3252301622653544,1,0.05737704918032786,3,3,3,1,0,5,0.27884477569155797
0,-0.011739234733121834,1,0.07377049180327869,3,0,3,2,0,2,0.21470546079977068
0,-0.6856780287300742,3,0.02459016393442623,3,2,3,5,1,5,0.21071275005630746
0,0.5498764269310051,1,0.20491803278688525,3,1,5,2,1,2,0.2191486312168554
0,0.8868458239294814,3,0.07377049180327869,3,2,4,1,0,5,0.19252032187391224
1,-1.2472936903942013,2,0.14754098360655737,3,0,3,1,1,5,0.1713896680931223
0,-0.9103242933957251,1,0.07377049180327869,3,2,3,5,0,5,0.21470546079977068
0,-0.4610317640644234,1,0.008196721311475405,2,3,3,5,0,2,0.30901533610434284
0,-0.6856780287300742,3,0.06557377049180328,4,1,3,1,0,3,0.261645406335101
1,-2.1458787490568043,3,0.04918032786885246,3,0,4,2,1,4,0.16255451585822805
0,0.3252301622653544,3,0.23770491803278693,5,1,5,4,0,5,0.25524683142570487
0,0.43755329459817977,1,0.02459016393442623,4,2,3,3,1,2,0.21305718790311023
0,-1.2472936903942013,3,0.07377049180327869,3,2,3,6,0,5,0.21470546079977068
0,-0.23638549939877262,3,0.07377049180327869,3,2,3,2,0,4,0.19307315874608408
0,-0.34870863173159805,3,0.18032786885245905,2,2,3,2,0,3,0.19796678883679028
1,-1.2472936903942013,1,0.20491803278688525,5,0,3,2,1,3,0.16728434243125373
0,-0.011739234733121834,1,0.008196721311475405,3,1,3,5,0,5,0.22001883740453326
0,0.9991689562623067,1,0.1557377049180328,3,1,3,6,0,3,0.2511005548844161
0,0.43755329459817977,3,0.02459016393442623,3,3,5,1,0,5,0.3132230389647618
0,-0.011739234733121834,3,0.0819672131147541,3,1,4,2,0,2,0.2337680951698438
0,1.673107750259259,1,0.05737704918032786,3,2,5,4,1,4,0.20042384160199841
1,-0.5733548963972488,3,0.07377049180327869,2,2,3,1,0,3,0.19151702532811893
0,-1.471939955059852,3,0.20491803278688525,3,0,3,1,0,4,0.16789860562255576
0,0.10058389759970357,1,0.09016393442622951,3,2,3,4,0,3,0.2439034378263273
0,-0.011739234733121834,1,0.008196721311475405,3,2,4,7,0,2,0.2093306578758779
0,1.336138353260783,1,0.1557377049180328,4,4,3,2,1,3,0.3429840905833453
0,-1.471939955059852,1,0.19672131147540983,2,0,3,2,1,4,0.17122586457544176
0,-1.2472936903942013,3,0.23770491803278693,3,2,4,2,0,3,0.20753905690124697
0,-1.471939955059852,1,0.14754098360655737,4,0,4,2,0,3,0.1651037081021315
0,1.4484614855936084,2,0.032786885245901634,3,4,4,2,0,2,0.32965457933209114
0,-1.3596168227270267,3,0.11475409836065574,3,0,3,2,0,3,0.16478633878662546
1,-1.471939955059852,1,0.06557377049180328,3,0,3,2,1,4,0.17287413747210223
1,-0.7980011610628996,3,0.10655737704918032,4,0,5,2,0,5,0.16414136243575833
0,-0.011739234733121834,1,0.008196721311475405,4,0,3,2,1,2,0.18040909928540716
1,-0.6856780287300742,3,0.11475409836065574,3,2,5,3,0,2,0.21470546079977068
0,-0.011739234733121834,1,0.21311475409836067,4,2,3,5,0,2,0.18101312475685416
0,-0.6856780287300742,3,0.05737704918032786,2,2,3,5,0,5,0.19922602837895945
0,-1.1349705580613758,1,0.05737704918032786,4,0,3,1,0,2,0.16571797129343355
0,-0.011739234733121834,3,0.02459016393442623,3,2,3,5,1,3,0.24163066401850983
0,-1.9212324843911537,1,0.008196721311475405,4,0,4,2,0,4,0.17236225147935053
0,-0.011739234733121834,1,0.02459016393442623,3,2,3,2,0,2,0.21470546079977068
0,0.6621995592638306,1,0.05737704918032786,4,3,3,5,1,3,0.31355064600012283
0,0.10058389759970357,1,0.008196721311475405,3,0,5,4,0,2,0.17014066627080818
0,0.6621995592638306,1,0.0819672131147541,3,2,3,4,1,3,0.20146808902721186
0,1.2238152209279576,1,0.008196721311475405,4,3,5,1,0,4,0.30100943917770634
0,0.774522691596656,2,0.008196721311475405,4,2,3,5,0,5,0.20460083130285223
0,-0.34870863173159805,3,0.12295081967213116,3,0,3,2,1,5,0.16973115747660683
1,-1.1349705580613758,3,0.02459016393442623,3,0,5,1,0,5,0.17446098404963248
0,-0.011739234733121834,3,0.1885245901639344,3,0,3,2,0,2,0.17861749831077622
0,0.774522691596656,1,0.032786885245901634,3,4,3,5,1,2,0.34309670550175064
0,-1.6965862197255028,1,0.05737704918032786,3,0,3,1,0,2,0.1717172751284834
0,-0.4610317640644234,3,0.07377049180327869,3,2,3,1,0,2,0.21605683982063517
0,-0.5733548963972488,1,0.0819672131147541,3,2,3,2,1,5,0.20805094289399867
0,-0.7980011610628996,1,0.032786885245901634,3,0,3,2,0,3,0.16465324842851
0,1.7854308825920846,3,0.008196721311475405,3,2,5,1,0,2,0.22913040807551344
0,-0.34870863173159805,1,0.008196721311475405,3,0,3,2,0,3,0.1708777821003706
1,0.8868458239294814,3,0.07377049180327869,3,2,5,3,0,2,0.21470546079977068
0,-1.2472936903942013,1,0.05737704918032786,3,0,3,2,1,2,0.17055017506500952
0,-0.011739234733121834,1,0.032786885245901634,3,1,3,2,0,2,0.23991072708286412
0,-0.9103242933957251,3,0.032786885245901634,3,2,3,2,0,2,0.20026003808431786
0,-0.23638549939877262,1,0.05737704918032786,5,2,3,2,0,5,0.21136796412702963
0,-0.4610317640644234,1,0.05737704918032786,3,2,3,4,0,5,0.2224144638506112
0,1.89775401492491,2,0.1639344262295082,3,1,4,3,0,3,0.2531276234157128
0,-0.12406236706594724,1,0.0819672131147541,4,2,4,3,1,4,0.23390118552795922
0,-1.1349705580613758,1,0.032786885245901634,4,0,3,1,0,2,0.16426421507401873
1,-1.9212324843911537,1,0.09016393442622951,3,0,3,2,1,5,0.15365793730420363
1,-0.4610317640644234,1,0.032786885245901634,3,0,5,2,1,5,0.17760396404512788
0,-0.23638549939877262,1,0.032786885245901634,4,0,3,2,0,2,0.15644259710477285
0,-1.5842630873926775,1,0.04098360655737705,2,0,5,3,0,4,0.17218821024181497
0,-1.3596168227270267,3,0.07377049180327869,2,2,4,1,0,4,0.19299125698724381
0,-0.011739234733121834,3,0.06557377049180328,4,2,3,1,0,2,0.21470546079977068
0,-0.9103242933957251,1,0.008196721311475405,5,0,3,2,0,2,0.1711746759761666
0,1.2238152209279576,3,0.02459016393442623,2,2,4,4,0,3,0.22645836319334958
0,-1.1349705580613758,3,0.07377049180327869,2,2,3,2,1,2,0.1909027621368169
0,-0.011739234733121834,1,0.07377049180327869,2,0,3,4,0,4,0.191240606892033
0,1.4484614855936084,1,0.23770491803278693,2,0,3,2,1,2,0.17630377362353858
0,-0.34870863173159805,1,0.0819672131147541,4,1,4,2,0,2,0.23158746084072157
1,-1.471939955059852,3,0.07377049180327869,3,2,3,1,0,2,0.19018612174696453
0,0.21290702993252897,1,0.07377049180327869,4,2,3,2,0,2,0.1899404164704437
0,-0.5733548963972488,3,0.09016393442622951,3,2,3,2,0,4,0.19857081430823728
1,1.4484614855936084,3,0.07377049180327869,3,2,3,4,1,5,0.2129036221052847
0,0.10058389759970357,1,0.008196721311475405,2,2,3,1,0,2,0.22139069186510782
0,-1.1349705580613758,1,0.008196721311475405,3,1,5,2,0,4,0.2192100575359856
0,-0.5733548963972488,1,0.032786885245901634,3,1,3,4,0,2,0.2575707938327975
0,1.1114920885951323,3,0.12295081967213116,4,2,5,3,0,2,0.19410716845144252
0,0.3252301622653544,3,0.04918032786885246,4,1,5,6,1,5,0.25056819345195436
0,1.7854308825920846,1,0.06557377049180328,2,3,3,4,0,2,0.2949896599029464
0,0.43755329459817977,2,0.09016393442622951,4,4,3,4,0,2,0.33928827371567805
0,2.5716928089218625,3,0.13934426229508196,3,2,5,1,0,4,0.19866295378693258
0,-1.1349705580613758,1,0.09016393442622951,3,1,5,2,0,3,0.2333483486557874
0,0.43755329459817977,2,0.008196721311475405,4,4,3,2,0,2,0.3397796842687197
0,-0.011739234733121834,3,0.07377049180327869,3,0,4,1,0,2,0.21470546079977068
1,-1.0226474257285505,1,0.008196721311475405,5,0,4,1,1,2,0.16601486516922953
0,-0.12406236706594724,1,0.07377049180327869,2,1,5,1,0,3,0.26324249063248634
0,0.10058389759970357,1,0.008196721311475405,3,1,3,5,1,2,0.22380679375089582
0,-0.011739234733121834,1,0.20491803278688525,5,0,3,3,0,3,0.18128954319294008
0,1.1114920885951323,3,0.032786885245901634,3,3,3,1,1,5,0.28430148037429104
0,-0.7980011610628996,3,0.2295081967213115,3,2,3,1,0,3,0.19762894408157416
0,-0.9103242933957251,3,0.09016393442622951,3,0,3,2,0,4,0.17037613382747396
1,0.5498764269310051,1,0.1639344262295082,2,0,3,7,1,3,0.17157394705051293
0,0.6621995592638306,3,0.13114754098360654,4,2,3,4,0,5,0.212985523864125
0,-0.34870863173159805,1,0.07377049180327869,3,2,3,4,0,4,0.20620815332009257
0,-1.5842630873926775,1,0.0819672131147541,3,0,5,2,0,3,0.16892237760805914
0,0.21290702993252897,2,0.032786885245901634,2,2,4,1,0,2,0.20873687012428593
0,2.1224002795905608,1,0.0819672131147541,3,3,3,1,0,4,0.25699748152091567
0,0.3252301622653544,1,0.02459016393442623,4,0,3,1,1,3,0.1673048178709638
0,-1.1349705580613758,1,0.06557377049180328,4,2,5,1,0,3,0.21305718790311023
0,-0.9103242933957251,3,0.09016393442622951,3,0,4,2,0,2,0.16684412047748726
0,1.7854308825920846,1,0.05737704918032786,3,2,3,3,0,5,0.16841049161530744
0,-0.23638549939877262,1,0.02459016393442623,3,2,5,3,0,4,0.19546878519216201
0,-0.5733548963972488,1,0.20491803278688525,3,2,3,2,0,4,0.19768013268084933
0,0.10058389759970357,1,0.02459016393442623,3,0,3,7,1,4,0.174624787567313
0,-0.34870863173159805,1,0.07377049180327869,3,2,5,4,0,5,0.19575544134810297
0,1.673107750259259,3,0.032786885245901634,4,3,5,2,0,5,0.3158950838469256
1,-0.4610317640644234,1,0.008196721311475405,3,0,3,2,1,3,0.17082659350109544
0,-1.3596168227270267,3,0.2213114754098361,3,2,3,2,0,4,0.20659718667458385
0,0.8868458239294814,3,0.02459016393442623,5,2,3,1,0,5,0.21122463604905917
0,-0.011739234733121834,1,0.09016393442622951,2,0,3,2,0,2,0.1792112860623682
1,1.1114920885951323,3,0.2295081967213115,1,2,3,5,1,4,0.2088187718831262
0,-0.34870863173159805,3,0.02459016393442623,3,2,3,2,0,5,0.20755953234095703
0,-0.12406236706594724,3,0.07377049180327869,4,1,5,2,0,2,0.22100165851061654
0,1.673107750259259,1,0.07377049180327869,3,0,3,1,0,3,0.21470546079977068
1,-1.2472936903942013,3,0.07377049180327869,4,2,5,7,0,3,0.19785417391838492
0,-0.34870863173159805,1,0.008196721311475405,1,0,3,3,0,2,0.17690779909498558
0,1.89775401492491,1,0.1639344262295082,3,2,5,1,1,3,0.1994819713753353
0,-0.011739234733121834,1,0.09016393442622951,3,0,5,1,1,3,0.1718094146071787
0,0.10058389759970357,1,0.02459016393442623,1,2,5,7,1,2,0.20454964270357706
0,-0.23638549939877262,3,0.07377049180327869,3,0,3,2,0,3,0.16965949343762157
0,-0.011739234733121834,1,0.008196721311475405,5,0,3,4,0,4,0.21470546079977068
0,0.3252301622653544,1,0.07377049180327869,1,2,4,2,0,3,0.21470546079977068
0,-0.34870863173159805,3,0.07377049180327869,3,2,5,6,0,2,0.2098732570281947
0,0.5498764269310051,1,0.07377049180327869,3,4,3,2,0,5,0.33200925489874894
1,-1.5842630873926775,1,0.05737704918032786,1,0,5,2,1,3,0.15971866745838367
0,-1.471939955059852,1,0.0819672131147541,4,0,4,2,0,5,0.1709084952599357
0,1.673107750259259,1,0.09836065573770493,3,2,3,1,0,2,0.17556665779397612
0,1.4484614855936084,1,0.02459016393442623,3,3,3,6,0,2,0.32391121849341714
1,-0.9103242933957251,1,0.008196721311475405,4,0,5,2,1,2,0.167069350314298
0,-0.4610317640644234,1,0.06557377049180328,3,1,3,1,0,4,0.26301726079567556
1,-0.4610317640644234,3,0.13934426229508196,3,2,5,6,0,3,0.19783369847867485
0,1.1114920885951323,1,0.02459016393442623,3,3,3,2,1,4,0.31483036098200207
0,-0.12406236706594724,1,0.008196721311475405,3,2,4,1,0,5,0.19685087737259158
0,-0.9103242933957251,1,0.19672131147540983,1,0,3,2,0,2,0.17096992157906593
1,2.3470465442562114,1,0.02459016393442623,3,4,4,1,1,3,0.34036323430045656
0,-0.23638549939877262,1,0.008196721311475405,1,0,3,4,0,3,0.16898380392718934
0,0.5498764269310051,1,0.008196721311475405,4,2,3,1,1,3,0.20538913573168985
0,-0.12406236706594724,2,0.11475409836065574,3,0,4,5,0,3,0.16526751161981204
0,-0.5733548963972488,1,0.04098360655737705,4,2,3,2,0,4,0.20641290771719323
0,0.3252301622653544,1,0.13934426229508196,4,2,3,7,0,5,0.19547902291201705
0,-0.7980011610628996,1,0.02459016393442623,4,2,3,6,1,2,0.21373287741354247
